Unique ID,Site Name,Online Year,Turbine Manufacturer,Turbine Model,Tower Type,Turbine MW,Total Height,Tower/Hub Height,Blade Length,Rotor Diameter,Rotor Swept Area,Latitude-Decimal Degrees,Longitude-Decimal Degrees,State,County,Attribute Confidence,Location Confidence,WENDI Site Name,EIA Site Name,FAA-JDATE,FAA-AGL,FAA-ORS,Image Source Name,Image Source Year,Comments
32048,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4562,-100.6039,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008039,104,48-017230,Bing Maps Aerial,unknown,AGL and total height do not match
32049,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4563,-100.5867,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020199,Bing Maps Aerial,unknown,AGL and total height do not match
32050,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4565,-100.6429,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020218,Bing Maps Aerial,unknown,AGL and total height do not match
32052,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4568,-100.5691,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020255,Bing Maps Aerial,unknown,AGL and total height do not match
32053,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4568,-100.6238,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020214,Bing Maps Aerial,unknown,AGL and total height do not match
32054,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4571,-100.6475,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020212,Bing Maps Aerial,unknown,AGL and total height do not match
32055,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4571,-100.5887,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020248,Bing Maps Aerial,unknown,AGL and total height do not match
32057,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4575,-100.6066,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020203,Bing Maps Aerial,unknown,AGL and total height do not match
32058,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4578,-100.6268,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008030,104,48-020213,Bing Maps Aerial,unknown,AGL and total height do not match
32059,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4579,-100.5721,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020254,Bing Maps Aerial,unknown,AGL and total height do not match
32060,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4581,-100.6097,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020202,Bing Maps Aerial,unknown,AGL and total height do not match
32061,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4584,-100.6505,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020243,Bing Maps Aerial,unknown,AGL and total height do not match
32062,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4586,-100.5924,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020198,Bing Maps Aerial,unknown,AGL and total height do not match
32063,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4588,-100.6297,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020196,Bing Maps Aerial,unknown,AGL and total height do not match
32065,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4597,-100.5952,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020197,Bing Maps Aerial,unknown,AGL and total height do not match
32066,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4598,-100.6533,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020040,Bing Maps Aerial,unknown,AGL and total height do not match
32067,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4599,-100.6327,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020195,Bing Maps Aerial,unknown,AGL and total height do not match
32069,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4599,-100.6132,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020253,Bing Maps Aerial,unknown,AGL and total height do not match
32072,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4611,-100.6161,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020201,Bing Maps Aerial,unknown,AGL and total height do not match
32073,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4611,-100.6561,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020039,Bing Maps Aerial,unknown,AGL and total height do not match
32074,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4611,-100.6355,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020034,Bing Maps Aerial,unknown,AGL and total height do not match
32077,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4624,-100.6589,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020038,Bing Maps Aerial,unknown,AGL and total height do not match
32078,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4624,-100.6383,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020237,Bing Maps Aerial,unknown,AGL and total height do not match
32080,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4624,-100.6188,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020200,Bing Maps Aerial,unknown,AGL and total height do not match
32083,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4636,-100.6412,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008353,104,48-021351,Bing Maps Aerial,unknown,AGL and total height do not match
32084,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4641,-100.6614,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007351,104,48-020037,Bing Maps Aerial,unknown,AGL and total height do not match
32086,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4649,-100.644,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008037,104,48-020236,Bing Maps Aerial,unknown,AGL and total height do not match
32087,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4651,-100.6248,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020194,Bing Maps Aerial,unknown,AGL and total height do not match
32093,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4659,-100.6638,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007351,104,48-020036,Bing Maps Aerial,unknown,AGL and total height do not match
32094,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.466,-100.6467,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020035,Bing Maps Aerial,unknown,AGL and total height do not match
32097,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4665,-100.6271,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020193,Bing Maps Aerial,unknown,AGL and total height do not match
32102,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4678,-100.6298,TX,Nolan,2,2,Champion (Roscoe II),unknown,2008028,104,48-020192,Bing Maps Aerial,unknown,AGL and total height do not match
32106,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4692,-100.6326,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020033,Bing Maps Aerial,unknown,AGL and total height do not match
32108,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.47,-100.6685,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017309,Bing Maps Aerial,unknown,AGL and total height do not match
32110,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.47,-100.6353,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020032,Bing Maps Aerial,unknown,AGL and total height do not match
32113,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4709,-100.6381,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020031,Bing Maps Aerial,unknown,AGL and total height do not match
32119,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4718,-100.6709,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017308,Bing Maps Aerial,unknown,AGL and total height do not match
32121,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4719,-100.6411,TX,Nolan,2,2,Champion (Roscoe II),unknown,2009156,104,48-023098,Bing Maps Aerial,unknown,AGL and total height do not match
32124,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4724,-100.6585,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007287,104,48-017323,Bing Maps Aerial,unknown,AGL and total height do not match
32126,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4728,-100.6434,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020030,Bing Maps Aerial,unknown,AGL and total height do not match
32131,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4736,-100.6614,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017321,Bing Maps Aerial,unknown,AGL and total height do not match
32132,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.474,-100.6476,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020029,Bing Maps Aerial,unknown,AGL and total height do not match
32135,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.475,-100.6641,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017320,Bing Maps Aerial,unknown,AGL and total height do not match
32138,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4757,-100.6498,TX,Nolan,2,2,Champion (Roscoe II),unknown,2007351,104,48-020028,Bing Maps Aerial,unknown,AGL and total height do not match
32139,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4763,-100.667,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017319,Bing Maps Aerial,unknown,AGL and total height do not match
32143,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.478,-100.7052,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017243,Bing Maps Aerial,unknown,AGL and total height do not match
32144,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4784,-100.6707,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017257,Bing Maps Aerial,unknown,AGL and total height do not match
32149,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4804,-100.6732,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017256,Bing Maps Aerial,unknown,AGL and total height do not match
32154,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4807,-100.6986,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017258,Bing Maps Aerial,unknown,AGL and total height do not match
32156,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4811,-100.6608,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017318,Bing Maps Aerial,unknown,AGL and total height do not match
32162,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4819,-100.6764,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017255,Bing Maps Aerial,unknown,AGL and total height do not match
32164,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4821,-100.7013,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017242,Bing Maps Aerial,unknown,AGL and total height do not match
32165,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4824,-100.6636,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017317,Bing Maps Aerial,unknown,AGL and total height do not match
32172,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4835,-100.704,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017241,Bing Maps Aerial,unknown,AGL and total height do not match
32175,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4838,-100.6663,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017316,Bing Maps Aerial,unknown,AGL and total height do not match
32184,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4851,-100.6691,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017315,Bing Maps Aerial,unknown,AGL and total height do not match
32187,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4859,-100.7139,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017234,Bing Maps Aerial,unknown,AGL and total height do not match
32190,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4864,-100.6719,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017254,Bing Maps Aerial,unknown,AGL and total height do not match
32192,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4867,-100.7161,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017233,Bing Maps Aerial,unknown,AGL and total height do not match
32197,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4879,-100.6744,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017253,Bing Maps Aerial,unknown,AGL and total height do not match
32198,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.488,-100.7213,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017232,Bing Maps Aerial,unknown,AGL and total height do not match
32199,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4881,-100.6909,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017240,Bing Maps Aerial,unknown,AGL and total height do not match
32201,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4883,-100.7001,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021353,Bing Maps Aerial,unknown,AGL and total height do not match
32202,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4885,-100.6605,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017314,Bing Maps Aerial,unknown,AGL and total height do not match
32203,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4885,-100.6938,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017239,Bing Maps Aerial,unknown,AGL and total height do not match
32205,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4887,-100.6968,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017238,Bing Maps Aerial,unknown,AGL and total height do not match
32208,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4892,-100.7029,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017237,Bing Maps Aerial,unknown,AGL and total height do not match
32209,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4892,-100.6772,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017252,Bing Maps Aerial,unknown,AGL and total height do not match
32211,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4894,-100.6635,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017313,Bing Maps Aerial,unknown,AGL and total height do not match
32212,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4895,-100.7253,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017129,Bing Maps Aerial,unknown,AGL and total height do not match
32216,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4903,-100.7084,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017235,Bing Maps Aerial,unknown,AGL and total height do not match
32217,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4904,-100.7059,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2009156,104,48-023096,Bing Maps Aerial,unknown,AGL and total height do not match
32218,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4905,-100.68,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007273,104,48-017251,Bing Maps Aerial,unknown,AGL and total height do not match
32219,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.491,-100.7279,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021354,Bing Maps Aerial,unknown,AGL and total height do not match
32220,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4911,-100.666,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007287,104,48-017310,Bing Maps Aerial,unknown,AGL and total height do not match
32224,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4916,-100.713,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017231,Bing Maps Aerial,unknown,AGL and total height do not match
32225,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4922,-100.6681,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2009156,104,48-023095,Bing Maps Aerial,unknown,AGL and total height do not match
32227,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4929,-100.7157,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021352,Bing Maps Aerial,unknown,AGL and total height do not match
32231,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4939,-100.6714,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007282,104,48-017306,Bing Maps Aerial,unknown,AGL and total height do not match
32232,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4942,-100.7185,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017228,Bing Maps Aerial,unknown,AGL and total height do not match
32237,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4952,-100.6742,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021349,Bing Maps Aerial,unknown,AGL and total height do not match
32239,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4955,-100.7213,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017227,Bing Maps Aerial,unknown,AGL and total height do not match
32241,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.496,-100.6893,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017226,Bing Maps Aerial,unknown,AGL and total height do not match
32245,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4963,-100.6763,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021348,Bing Maps Aerial,unknown,AGL and total height do not match
32246,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4967,-100.7242,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007259,104,48-017191,Bing Maps Aerial,unknown,AGL and total height do not match
32249,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.497,-100.7057,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007259,104,48-017192,Bing Maps Aerial,unknown,AGL and total height do not match
32252,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4973,-100.6922,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007252,104,48-017183,Bing Maps Aerial,unknown,AGL and total height do not match
32255,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4978,-100.7087,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2009156,104,48-023097,Bing Maps Aerial,unknown,AGL and total height do not match
32259,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4984,-100.678,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017180,Bing Maps Aerial,unknown,AGL and total height do not match
32260,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4985,-100.6946,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017225,Bing Maps Aerial,unknown,AGL and total height do not match
32261,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4986,-100.7275,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017130,Bing Maps Aerial,unknown,AGL and total height do not match
32263,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4992,-100.7114,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017131,Bing Maps Aerial,unknown,AGL and total height do not match
32266,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4997,-100.6804,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017186,Bing Maps Aerial,unknown,AGL and total height do not match
32267,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.4999,-100.6973,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2008353,104,48-021350,Bing Maps Aerial,unknown,AGL and total height do not match
32269,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5002,-100.7144,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017132,Bing Maps Aerial,unknown,AGL and total height do not match
32273,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5012,-100.6835,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007266,104,48-017185,Bing Maps Aerial,unknown,AGL and total height do not match
32275,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5017,-100.7298,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017140,Bing Maps Aerial,unknown,AGL and total height do not match
32277,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5018,-100.717,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017133,Bing Maps Aerial,unknown,AGL and total height do not match
32278,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5024,-100.733,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007238,104,48-017141,Bing Maps Aerial,unknown,AGL and total height do not match
32280,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5025,-100.6863,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007252,104,48-017178,Bing Maps Aerial,unknown,AGL and total height do not match
32281,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5026,-100.7029,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007259,104,48-017189,Bing Maps Aerial,unknown,AGL and total height do not match
32282,Roscoe Wind Farm 1,2008,Mitsubishi,MWT1000A,monopole,1,98.7,68,29.5,61.4,2960.92,32.5027,-100.7364,TX,Mitchell,2,2,Champion (Roscoe II),unknown,2007210,104,48-017030,Bing Maps Aerial,unknown,AGL and total height do not match
